,origin,predict
2007/6/1,4000.741942999999,4144.099870547959
2007/6/4,3670.400879,4137.356566539451
2007/6/5,3767.101074,4094.560145859622
2007/6/6,3776.316895000001,4067.482758073347
2007/6/7,3890.802978999999,4045.968565811606
2007/6/8,3913.13501,4039.633772540814
2007/6/11,3995.679931999999,4036.0879962413883
2007/6/12,4072.137939,4041.100353343455
2007/6/13,4176.479004,4053.235756829936
2007/6/14,4115.208984000001,4074.598536661093
2007/6/15,4132.868164,4085.955377429509
2007/6/18,4253.348145,4097.0417955969015
2007/6/19,4269.523926,4120.040738152954
2007/6/20,4181.323242,4142.307147369839
2007/6/21,4230.823242,4152.137750837964
2007/6/22,4091.445068,4166.038623265059
2007/6/25,3941.0810549999987,4163.926722683267
2007/6/26,3973.371094,4145.565542876016
2007/6/27,4078.5991209999993,4133.365032044384
2007/6/28,3914.2041020000006,4135.176227539035
2007/6/29,3820.7028809999993,4119.0632195011
2007/7/2,3836.2939450000003,4093.624719863472
2007/7/3,3899.724121,4073.03535472774
2007/7/4,3816.1650390000004,4062.2832552070777
2007/7/5,3615.8720700000003,4043.273424547203
2007/7/6,3781.3479000000007,4002.8541790275503
2007/7/9,3883.216064,3985.5901336923134
2007/7/10,3853.020996,3982.6506127649473
2007/7/11,3865.7229000000007,3975.888533615046
2007/7/12,3915.9909669999997,3970.3253380905135
2007/7/13,3914.395020000001,3970.71053131392
2007/7/16,3821.916015999999,3970.5875844202856
2007/7/17,3896.1909180000002,3959.555371903043
2007/7/18,3930.0600590000004,3958.0851572020683
2007/7/19,3912.9409180000002,3961.1240046838975
2007/7/20,4058.853027,3961.7859798304125
2007/7/23,4213.36084,3978.7853562369883
2007/7/24,4210.329102000001,4011.305112428189
2007/7/25,4323.96582,4039.3100527642246
2007/7/26,4346.458008,4075.827399947717
2007/7/27,4345.356934,4110.627730168381
2007/7/30,4440.769043,4141.090699902524
2007/7/31,4471.032227000001,4178.371468561022
2007/8/1,4300.562988,4215.037502751348
2007/8/2,4407.72998,4229.635175183993
2007/8/3,4560.773926,4253.789394585405
2007/8/6,4628.10791,4292.3065971520555
2007/8/7,4651.225098,4333.608879966877
2007/8/8,4663.162109000001,4372.096102872272
2007/8/9,4754.095215,4406.998182246289
2007/8/10,4749.369140999999,4446.732437929978
2007/8/13,4820.063965,4481.582431427873
2007/8/14,4872.785155999999,4518.909532290131
2007/8/15,4869.882813,4557.081817339911
2007/8/16,4765.448242,4590.423137379464
2007/8/17,4656.574219,4609.804836968854
2007/8/20,4904.85498,4616.28589464759
2007/8/21,4955.207030999999,4645.321953635906
2007/8/22,4980.075195,4677.042252193622
2007/8/23,5032.494140999999,4706.702736045667
2007/8/24,5107.667969,4737.152381485917
2007/8/27,5150.118164,4770.494610000054
2007/8/28,5194.688965,4803.48435037579
2007/8/29,5109.426758,4836.083446680618
2007/8/30,5167.883789,4857.314194872306
2007/8/31,5218.825195,4880.265896750016
2007/9/3,5321.055176,4905.214728587135
2007/9/4,5294.044922,4935.744925440457
2007/9/5,5310.71582,4960.639854452288
2007/9/6,5393.660156,4983.2748015252155
2007/9/7,5277.175781,5009.825274053057
2007/9/10,5355.287109000001,5024.1582775570405
2007/9/11,5113.967772999999,5041.967407642381
2007/9/12,5172.626953,5039.038485585156
2007/9/13,5273.591797,5039.447904797456
2007/9/14,5312.182129,5048.887864194673
2007/9/17,5421.39209,5060.86428462904
2007/9/18,5425.208008,5079.880171786139
2007/9/19,5395.265136999999,5097.261713167509
2007/9/20,5470.064941,5109.719625131135
2007/9/21,5454.673828,5125.93892469534
2007/9/24,5485.013184,5139.419779039994
2007/9/25,5425.879883,5153.148949770806
2007/9/26,5338.52002,5160.866138532833
2007/9/27,5409.402832,5160.472466213314
2007/9/28,5552.300781,5164.958816531531
2007/10/8,5692.754883,5180.34019970488
2007/10/9,5715.89209,5205.004678997362
2007/10/10,5771.463867,5228.764317604671
2007/10/11,5913.22998,5253.083273730559
2007/10/12,5903.26416,5284.319960984988
2007/10/15,6030.085938,5311.55209227532
2007/10/16,6092.057129,5343.259672188867
2007/10/17,6036.280761999999,5375.686763972551
2007/10/18,5825.282227000001,5400.29098111766
2007/10/19,5818.046875,5407.296834280802
2007/10/22,5667.332031,5411.400111149639
2007/10/23,5773.387207,5405.482610537539
2007/10/24,5843.108886999999,5406.3474783410375
2007/10/25,5562.394043,5412.994484043694
2007/10/26,5589.630859000001,5400.552621797709
2007/10/29,5747.99707,5389.024382157872
2007/10/30,5897.192871,5390.362565219378
2007/10/31,5954.765136999999,5402.748404866045
2007/11/1,5914.285156,5418.140386909536
2007/11/2,5777.809082,5428.897028803115
2007/11/5,5634.452147999999,5428.731989253778
2007/11/6,5536.568848,5417.914782387965
2007/11/7,5601.783203,5400.84272801471
2007/11/8,5330.022949,5389.736626231342
2007/11/9,5315.540039,5362.074180813288
2007/11/12,5187.734863000001,5334.1933986703325
2007/11/13,5158.118164,5300.756083149789
2007/11/14,5412.693848,5267.9649958829805
2007/11/15,5365.26709,5257.765854558813
2007/11/16,5316.273926,5247.53673357339
2007/11/19,5269.816895,5233.922939114683
2007/11/20,5293.703125,5217.945899439414
2007/11/21,5214.225098,5205.229072219488
2007/11/22,4984.161133,5188.262400897919
2007/11/23,5032.129883,5154.824176902793
2007/11/26,4958.849120999999,5127.140230919596
2007/11/27,4861.11084,5097.767733510523
2007/11/28,4803.394043,5063.268714026721
2007/11/29,5003.333008,5027.310078712086
2007/11/30,4871.777832,5011.768804012038
2007/12/3,4868.61084,4988.9203654119865
2007/12/4,4915.88916,4966.921956197236
2007/12/5,5042.653809,4951.590539125979
2007/12/6,5035.073242,4949.054683738551
2007/12/7,5091.755859000001,4946.999108580937
2007/12/10,5161.918945,4949.464708600573
2007/12/11,5175.076172,4957.7627154463225
2007/12/12,5095.542969,4966.47468387729
2007/12/13,4958.042969,4967.496717783734
2007/12/14,5007.911133,4956.383045378838
2007/12/17,4876.76123,4950.027962842348
2007/12/18,4836.173828,4934.316803395185
2007/12/19,4941.78418,4916.168206640474
2007/12/20,5043.535155999999,4909.372513930984
2007/12/21,5101.778809,4913.091203226137
2007/12/24,5234.262207,4921.827397645998
2007/12/25,5201.181152,4940.624645253332
2007/12/26,5233.351074,4955.017002430105
2007/12/27,5308.88916,4969.608012715804
2007/12/28,5261.562988000001,4988.747149591398
2008/1/2,5272.813965,5002.169558737847
2008/1/3,5319.86084,5014.378548665592
2008/1/4,5361.574219,5029.0967453929825
2008/1/7,5393.342772999999,5045.725464169486
2008/1/8,5386.530761999999,5063.065518544877
2008/1/9,5435.807129,5077.900000018955
2008/1/10,5456.541015999999,5094.6292566493685
2008/1/11,5484.676758,5111.273419493793
2008/1/14,5497.900879,5128.06626934505
2008/1/15,5443.791015999999,5143.933080770855
2008/1/16,5290.605957,5153.792149775929
2008/1/17,5151.625977000001,5150.417772347924
2008/1/18,5180.51416,5135.785275056245
2008/1/21,4914.435059,5124.543507735073
2008/1/22,4559.750977000001,5094.284036307636
2008/1/23,4703.046875,5036.318512682137
2008/1/24,4717.733886999999,4994.633156417937
2008/1/25,4761.687988000001,4960.9208759234525
2008/1/28,4419.293944999999,4934.752871195268
2008/1/29,4457.943848,4881.657679811948
2008/1/30,4417.849121,4834.904246671226
2008/1/31,4383.393066,4790.516178521095
2008/2/1,4320.76709,4747.408453883985
2008/2/4,4672.169922,4702.831423020484
2008/2/5,4599.695801,4695.667798104673
2008/2/13,4490.721191,4684.78578671857
2008/2/14,4552.315918,4663.184986546534
2008/2/15,4497.126953,4648.828059878519
2008/2/18,4568.150879,4631.381713976858
2008/2/19,4664.294922,4622.156760231071
2008/2/20,4567.025879,4623.659680017052
2008/2/21,4527.176758,4616.222301426745
2008/2/22,4370.285156,4604.999914896688
2008/2/25,4192.533203,4580.049871760124
2008/2/26,4238.179199,4539.891055621077
2008/2/27,4334.046875,4508.44239096383
2008/2/28,4299.513184,4491.254354668746
2008/2/29,4348.542969,4473.270797463372
2008/3/3,4438.265136999999,4461.81644708966
2008/3/4,4335.445801,4460.865274200729
2008/3/5,4292.653809,4449.937536260589
2008/3/6,4360.98584,4435.050060435806
2008/3/7,4300.515136999999,4428.796424227808
2008/3/10,4146.298828,4417.7127314841655
2008/3/11,4165.87793,4391.756401333938
2008/3/12,4070.1159670000006,4370.2849073776215
2008/3/13,3971.2570800000003,4342.00893879084
2008/3/14,3962.6730960000004,4306.237752065268
2008/3/17,3820.0480960000004,4273.52206818889
2008/3/18,3668.896973,4229.432585351871
2008/3/19,3761.60498,4173.097773603767
2008/3/20,3804.0539550000003,4133.135187974756
2008/3/21,3796.575928,4103.11949056056
2008/3/24,3626.1879880000006,4075.2544553103853
2008/3/25,3629.618896,4030.5238922422714
2008/3/26,3606.8569340000004,3990.234255763199
2008/3/27,3411.4929200000006,3952.0607594139747
2008/3/28,3580.145996,3895.0512538751864
2008/3/31,3472.712891,3863.768537241859
2008/4/1,3329.162109,3823.9500962467655
2008/4/2,3347.8820800000003,3770.4158088147506
2008/4/3,3446.243896,3724.938479638995
2008/4/7,3599.6179200000006,3696.8723686810035
2008/4/8,3612.539063,3690.2977381201663
2008/4/9,3413.9069820000004,3685.130940338903
2008/4/10,3471.7429200000006,3655.2636271066795
2008/4/11,3492.8930659999996,3635.48855802263
2008/4/14,3296.6721190000007,3621.3472426557673
2008/4/15,3348.353027,3584.786894341989
2008/4/16,3291.599121,3559.14641052196
2008/4/17,3222.7409670000006,3530.342618202162
2008/4/18,3094.667969,3496.456364824936
2008/4/21,3116.9770510000008,3450.657435646618
2008/4/22,3147.792969,3413.603937046427
2008/4/23,3278.330078,3385.2695232614406
2008/4/24,3583.0280759999996,3376.614940141665
2008/4/25,3557.7490230000003,3406.4869471592365
2008/4/28,3474.7219240000004,3427.424106648021
2008/4/29,3523.4050290000005,3433.5894694089884
2008/4/30,3693.1059570000007,3445.065017522982
2008/5/5,3761.0090330000003,3476.8684415050893
2008/5/6,3733.5029299999987,3513.2602677836267
2008/5/7,3579.146973,3541.6990047332856
2008/5/8,3656.8391110000002,3548.249712130091
2008/5/9,3613.493896,3564.9400557658428
2008/5/12,3626.9819340000004,3575.9141259097414
2008/5/13,3560.2429200000006,3588.155820922493
2008/5/14,3657.431885,3591.65011699552
2008/5/15,3637.3239750000002,3607.360065143239
2008/5/16,3624.2329100000006,3619.2241375541125
2008/5/19,3604.7609860000002,3628.037552313571
2008/5/20,3443.162109000001,3633.6037760867157
2008/5/21,3544.1860350000006,3618.908291223913
2008/5/22,3485.6298829999996,3618.890424557104
2008/5/23,3473.091064,3612.2046572722184
2008/5/26,3364.5439450000003,3604.527138567004
2008/5/27,3375.4069820000004,3584.272092078002
2008/5/28,3459.025879,3567.782369912774
2008/5/29,3401.4370120000003,3563.761764231035
2008/5/30,3433.354004,3552.4869889999964
2008/6/2,3459.0439450000003,3545.784717760176
2008/6/3,3436.397949,3542.636399091034
2008/6/4,3369.9130860000005,3536.426369663044
2008/6/5,3351.64502,3522.1840622049813
2008/6/6,3329.669922,3507.278568300958
2008/6/10,3072.3330079999996,3491.53500659365
2008/6/11,3024.23999,3445.0351892741573
2008/6/12,2957.5319819999995,3398.4504295811066
2008/6/13,2868.800049,3349.8011613970375
2008/6/16,2874.103027,3295.6430547510145
2008/6/17,2794.750977,3248.6844577668508
2008/6/18,2941.11499,3196.364649440554
2008/6/19,2748.874023,3169.0633226694445
2008/6/20,2831.736084,3117.861695143014
2008/6/23,2760.4169920000004,3083.033959272413
2008/6/24,2803.019043,3042.0024018834774
2008/6/25,2905.013916,3010.885027624349
2008/6/26,2901.850098,2996.4000060400585
2008/6/27,2748.431885,2981.696496318435
2008/6/30,2736.103027,2946.963090392089
2008/7/1,2651.60498,2915.3295511570977
2008/7/2,2651.725098,2876.836120342049
2008/7/3,2703.529053,2843.9955212104387
2008/7/4,2669.89209,2822.758262284236
2008/7/7,2792.396973,2799.115211248477
2008/7/8,2814.947021,2794.898980706423
2008/7/9,2920.545898,2793.0932360592733
2008/7/10,2875.449951,2804.8302734408862
2008/7/11,2856.634033,2807.7714599049887
2008/7/14,2878.256104,2807.7242192266467
2008/7/15,2779.447998,2811.3033062608015
2008/7/16,2705.866943,2801.6017061835346
2008/7/17,2684.778076,2784.5051229965243
2008/7/18,2778.366943,2768.4488946200595
2008/7/21,2861.417969,2768.457525128603
2008/7/22,2846.116943,2779.4915545950125
2008/7/23,2837.849121,2785.896451821164
2008/7/24,2910.2919920000004,2789.8649716267823
2008/7/25,2865.1010739999997,2803.2187909421764
2008/7/28,2903.011963,2808.3195729037043
2008/7/29,2850.311035,2818.192571852393
2008/7/30,2836.667969,2819.799966215477
2008/7/31,2775.717041,2820.003010284891
2008/8/1,2801.816895,2812.5851638981294
2008/8/4,2741.73999,2810.632246368451
2008/8/5,2690.746094,2801.0467796254425
2008/8/6,2719.36792,2786.207452953585
2008/8/7,2727.576904,2777.834648367127
2008/8/8,2605.7189940000003,2771.536648316968
2008/8/11,2470.073975,2748.794955480478
2008/8/12,2457.197998,2710.7712060251015
2008/8/13,2446.2971190000003,2677.2409232721793
2008/8/14,2437.082031,2646.9864484549516
2008/8/15,2450.6101069999995,2619.0007374976003
2008/8/18,2319.86792,2595.760746352057
2008/8/19,2344.4689940000003,2556.107647731162
2008/8/20,2523.281982,2525.282953700353
2008/8/21,2431.716064,2522.934698314419
2008/8/22,2405.2260739999997,2505.3007524112645
2008/8/25,2413.3740229999994,2485.3544358682248
2008/8/26,2350.083984,2469.0312673766393
2008/8/27,2342.146973,2445.755240072617
2008/8/28,2350.143066,2424.924372110103
2008/8/29,2397.368896,2408.2676420339403
2008/9/1,2325.13501,2400.3412012928457
2008/9/2,2304.8911129999997,2382.6260983268976
2008/9/3,2276.6721190000003,2364.821964851766
2008/9/4,2277.410889,2345.907221198298
2008/9/5,2202.446045,2330.111270790008
2008/9/8,2143.420898,2306.0042920669384
2008/9/9,2145.779053,2277.635356247778
2008/9/10,2150.759033,2254.4135345939053
2008/9/11,2078.980957,2235.2040666443045
2008/9/12,2079.673096,2208.1158528692426
2008/9/16,1986.635986,2185.245686585402
2008/9/17,1929.046997,2152.259731520431
2008/9/18,1895.837036,2116.498689427708
2008/9/19,2075.091064,2081.829558078145
2008/9/22,2236.409912,2077.6950145423916
2008/9/23,2201.51001,2093.9385400954893
2008/9/24,2216.811035,2099.019638441042
2008/9/25,2297.500977,2104.169023792788
2008/9/26,2293.783936,2119.4422984907005
2008/10/6,2173.738037,2131.2151449121466
2008/10/7,2157.839111,2124.6876036172216
2008/10/8,2092.224121,2119.101847640531
2008/10/9,2074.5830079999996,2106.854247542987
2008/10/10,2000.5720210000004,2095.77948813275
2008/10/13,2073.568115,2077.0500732943174
2008/10/14,2017.321045,2072.720889079047
2008/10/15,1994.6669920000004,2060.527191806791
2008/10/16,1909.9410400000002,2047.062614298425
2008/10/17,1930.6510010000002,2023.7135304966457
2008/10/20,1974.0059809999998,2007.5848512721464
2008/10/21,1958.5290530000002,1999.666889627164
2008/10/22,1895.8220210000002,1989.5404262696773
2008/10/23,1875.5610350000002,1971.3617741474952
2008/10/24,1839.620972,1953.3023593143985
2008/10/27,1723.3509519999998,1933.0115794917788
2008/10/28,1771.821045,1899.6086345929782
2008/10/29,1719.812012,1879.5036378226857
2008/10/30,1763.6070559999998,1854.6177935566898
2008/10/31,1728.786011,1839.6879222513426
2008/11/3,1719.774048,1821.0339865095561
2008/11/4,1706.703003,1803.5625061444186
2008/11/5,1760.6090089999998,1786.5615399073222
2008/11/6,1717.722046,1779.4633251615242
2008/11/7,1747.7130129999998,1766.2858256215459
2008/11/10,1874.801025,1759.2960221760463
2008/11/11,1843.6070559999998,1770.5863928874355
2008/11/12,1859.109985,1773.6365205953434
2008/11/13,1927.613037,1778.0333104608694
2008/11/14,1986.437988,1791.2306450292544
2008/11/17,2030.484985,1809.916453087679
2008/11/18,1902.430054,1831.160222748397
2008/11/19,2017.4739989999998,1830.8950995824437
2008/11/20,1983.7600100000002,1848.9732138507177
2008/11/21,1969.3890379999998,1859.5067495278306
2008/11/24,1897.060059,1867.2766298157012
2008/11/25,1888.714966,1864.7346422248345
2008/11/26,1897.8840329999998,1863.168659161515
2008/11/27,1917.8609620000002,1864.175173293825
2008/11/28,1871.156006,1868.1439202180889
2008/12/1,1894.6149899999998,1864.7203337501442
2008/12/2,1889.637939,1865.5680919489864
2008/12/3,1965.41394,1865.3347653934559
2008/12/4,2001.504028,1875.569110107734
2008/12/5,2018.656006,1888.0199813933377
2008/12/8,2090.7729489999997,1899.8727735781326
2008/12/9,2037.7399899999998,1919.4107307958866
2008/12/10,2079.116943,1927.5251500695522
2008/12/11,2031.68103,1940.7945569548951
2008/12/12,1954.214966,1945.4780462577328
2008/12/15,1964.374023,1939.5646337812577
2008/12/16,1975.0059809999998,1937.7369343316732
2008/12/17,1976.81897,1938.4235139981583
2008/12/18,2015.69397,1939.3846801075083
2008/12/19,2018.4630129999998,1945.592665467685
2008/12/22,1987.755005,1950.588670027249
2008/12/23,1897.2249760000004,1950.1199728483748
2008/12/24,1863.800049,1937.225008903867
2008/12/25,1852.418945,1922.9094178294008
2008/12/26,1851.5179440000002,1910.0928855239358
2008/12/29,1850.47998,1899.3783362860593
2008/12/30,1832.910034,1889.9155136118243
2008/12/31,1820.805054,1878.9512852759137
2009/1/5,1880.7159420000003,1867.6435021350073
2009/1/6,1937.14502,1866.1918354567792
2009/1/7,1924.011963,1871.5937010365246
2009/1/8,1878.18103,1872.7501891813286
2009/1/9,1904.8609620000002,1866.752212862372
2009/1/12,1900.347046,1865.8996851719664
2009/1/13,1863.366943,1864.4629326181507
2009/1/14,1928.8690190000002,1858.142523528265
2009/1/15,1920.206055,1862.6017710214069
2009/1/16,1954.4379880000001,1864.5578682121272
2009/1/19,1986.671997,1870.906212895456
2009/1/20,1994.1070559999998,1880.3825112760132
2009/1/21,1985.015991,1888.9673689715046
2009/1/22,2004.95105,1894.8688198659634
2009/1/23,1990.656982,1903.0064809477235
2009/2/2,2011.682983,1908.038673078197
2009/2/3,2060.808105,1915.7461714446667
2009/2/4,2107.749023,1929.3163591233658
2009/2/5,2098.018066,1946.996334405418
2009/2/6,2181.239014,1960.0645141705145
2009/2/9,2224.714111,1983.0062228278061
2009/2/10,2265.160889,2007.9364309359632
2009/2/11,2260.820068,2034.351843575723
2009/2/12,2248.091064,2056.0396301891296
2009/2/13,2320.7919920000004,2073.2953478406844
2009/2/16,2389.386963,2099.194595504582
2009/2/17,2319.440918,2130.9429810681713
2009/2/18,2209.862061,2147.9272919379036
2009/2/19,2227.125,2148.3265665173544
2009/2/20,2261.478027,2153.562332660749
2009/2/23,2305.7771,2164.052110145423
2009/2/24,2200.654053,2179.3608910583075
2009/2/25,2206.573975,2177.1430017751068
2009/2/26,2121.250977,2177.1385351084045
2009/2/27,2082.8520510000003,2165.497947445074
2009/3/2,2093.447021,2151.171151850744
2009/3/3,2071.430908,2141.109568719763
2009/3/4,2198.106934,2129.124366364422
2009/3/5,2221.075928,2136.3945099251487
2009/3/6,2193.00708,2143.5601032025565
2009/3/9,2118.748047,2144.035613940807
2009/3/10,2158.568115,2133.4755810883416
2009/3/11,2139.024902,2130.788843213836
2009/3/12,2133.881104,2125.537557296307
2009/3/13,2128.8479,2120.374923356885
2009/3/16,2153.291016,2115.281863429316
2009/3/17,2218.325928,2114.3668024050794
2009/3/18,2223.725098,2122.3323832594806
2009/3/19,2265.759033,2128.8294149496433
2009/3/20,2281.086914,2139.77070430232
2009/3/23,2325.47998,2150.6892060841938
2009/3/24,2338.419922,2166.028799426703
2009/3/25,2291.554932,2180.6379034978568
2009/3/26,2361.704102,2186.633457217924
2009/3/27,2374.4379879999997,2202.6172347463535
2009/3/30,2358.040039,2218.093629219896
2009/3/31,2373.212891,2229.207907274515
2009/4/1,2408.01709,2241.4923762989065
2009/4/2,2425.291016,2257.3479074986317
2009/4/3,2419.778076,2273.432071468539
2009/4/7,2439.181885,2286.555516770799
2009/4/8,2347.38501,2300.932429879652
2009/4/9,2379.875977,2300.6573134932796
2009/4/10,2444.2260739999997,2306.384034442844
2009/4/13,2513.700928,2320.7695780602403
2009/4/14,2527.180908,2342.28074207337
2009/4/15,2536.055908,2361.620197594628
2009/4/16,2534.134033,2379.018091518501
2009/4/17,2503.935059,2393.697829488523
2009/4/20,2557.456055,2402.452799049776
2009/4/21,2535.8278809999997,2418.252686181261
2009/4/22,2461.345947,2428.888198130373
2009/4/23,2463.954102,2428.0678455814664
2009/4/24,2448.594971,2428.9425551929526
2009/4/27,2405.3479,2428.203208294409
2009/4/28,2401.4379879999997,2421.8988489221647
2009/4/29,2468.191895,2416.447092946542
2009/4/30,2477.569092,2421.1976579561288
2009/5/4,2559.910889,2425.623291889681
2009/5/5,2567.336914,2440.096957541677
2009/5/6,2592.52002,2452.2169169602384
2009/5/7,2597.447021,2465.4199294947703
2009/5/8,2625.64502,2477.059457271087
2009/5/11,2579.74707,2490.9965172690922
2009/5/12,2618.1721190000003,2496.6313308732915
2009/5/13,2663.7661129999997,2507.584808926631
2009/5/14,2639.886963,2523.6363435177473
2009/5/15,2645.262939,2534.0271729790347
2009/5/18,2652.779053,2544.134861195129
2009/5/19,2676.681885,2554.329005909087
2009/5/20,2651.4140629999997,2566.7754105279882
2009/5/21,2610.62207,2574.1287552193207
2009/5/22,2597.6010739999997,2575.2797925166237
2009/5/25,2610.01001,2575.259654663356
2009/5/26,2588.574951,2577.5574897099054
2009/5/27,2632.929932,2576.6856569346
2009/6/1,2721.280029,2582.247338334828
2009/6/2,2724.302002,2598.83396445563
2009/6/3,2778.589111,2612.3758380098093
2009/6/4,2767.243896,2630.9299172536257
2009/6/5,2753.8911129999997,2644.797478945992
2009/6/8,2768.3359379999997,2654.9813276146706
2009/6/9,2787.886963,2666.2583740321684
2009/6/10,2816.24707,2679.099056620312
2009/6/11,2797.320068,2694.3408375326626
2009/6/12,2743.761963,2705.0145054142813
2009/6/15,2789.549072,2707.323242155833
2009/6/16,2776.021973,2716.541230929813
2009/6/17,2810.123047,2722.905701036999
2009/6/18,2853.903076,2733.3177282385677
2009/6/19,2880.491943,2748.2227679052994
2009/6/22,2896.302002,2764.3539454349034
2009/6/23,2892.697021,2780.1371771990243
2009/6/24,2922.299072,2793.1958936872093
2009/6/25,2925.045898,2808.733685901353
2009/6/26,2928.2109379999997,2822.681344769499
2009/6/29,2975.313965,2835.430271424708
2009/6/30,2959.362061,2853.197763091638
2009/7/1,3008.149902,2866.461643423265
2009/7/2,3060.253906,2884.8450808578123
2009/7/3,3088.366943,2907.85568217102
2009/7/6,3124.6669920000004,2931.3924416805085
2009/7/7,3089.4499510000005,2956.6079108078866
2009/7/8,3080.7739260000008,2973.8345572727694
2009/7/9,3123.034912,2988.2408443931554
2009/7/10,3113.931885,3007.189958668366
2009/7/13,3080.5559080000003,3022.8369192449613
2009/7/14,3145.1569820000004,3032.400431185535
2009/7/15,3188.5510250000007,3049.965333020343
2009/7/16,3183.741943,3071.107807765
2009/7/17,3189.7409670000006,3088.630616944106
2009/7/20,3266.919922,3104.691236281057
2009/7/21,3213.2060550000006,3129.0247280002814
2009/7/22,3296.61499,3142.984954100166
2009/7/23,3328.48999,3166.342744116704
2009/7/24,3372.603027,3190.8863962895784
2009/7/27,3435.2119140000004,3217.8658202332654
2009/7/28,3438.371094,3249.401547038099
2009/7/29,3266.431885,3277.188453474093
2009/7/30,3321.5600590000004,3279.4628195939013
2009/7/31,3412.0620120000003,3289.8666705242185
2009/8/3,3462.590088000001,3311.6841418844206
2009/8/4,3471.441895000001,3337.198801974634
2009/8/5,3428.5009770000006,3360.251495943544
2009/8/6,3356.330078,3374.784969505621
2009/8/7,3260.6899410000005,3378.612070101073
2009/8/10,3249.76001,3370.4754689063275
2009/8/11,3264.726074,3362.954662066768
2009/8/12,3112.7189940000007,3358.9896247470533
2009/8/13,3140.5600590000004,3335.941018913769
2009/8/14,3046.971924,3319.6370798008684
2009/8/17,2870.6298829999996,3293.2566434325736
2009/8/18,2910.884033,3246.7818091641275
2009/8/19,2785.583984,3211.7873682074533
2009/8/20,2911.582031,3164.249467263874
2009/8/21,2960.770996,3138.957080621759
2009/8/24,2993.428955,3121.9642149496985
2009/8/25,2915.802979,3109.309012589021
2009/8/26,2967.5949710000004,3086.0063366972163
2009/8/27,2946.39502,3071.608528672943
2009/8/28,2860.6879879999997,3055.398616679435
2009/8/31,2667.7451170000004,3029.1503633630405
2009/9/1,2683.724121,2980.3395381155374
2009/9/2,2714.974121,2941.1811039053614
2009/9/3,2845.023926,2911.907933050751
2009/9/4,2861.6088870000003,2903.5425476733917
2009/9/7,2881.115967,2896.7950041168274
2009/9/8,2930.475098,2892.0423193332126
2009/9/9,2946.259033,2893.628061718723
2009/9/10,2924.883057,2896.3834651304987
2009/9/11,2989.7919920000004,2895.5400978921434
2009/9/14,3026.740967,2903.8090335512206
2009/9/15,3033.728027,2916.0301364734123
2009/9/16,2999.709961,2927.6107648142315
2009/9/17,3060.26001,2933.4655806800706
2009/9/18,2962.6669920000004,2947.5233163852517
2009/9/21,2967.010986,2947.180518642408
2009/9/22,2897.552979,2948.603795489902
2009/9/23,2842.720947,2941.5373773545266
2009/9/24,2853.553955,2929.0811309276373
2009/9/25,2838.842041,2920.781912782443
2009/9/28,2763.524902,2911.968800847846
2009/9/29,2754.540039,2894.0988029654104
2009/9/30,2779.426025,2877.642391534911
2009/10/9,2911.715088,2866.7408479452624
2009/10/12,2894.48291,2874.649422019548
2009/10/13,2936.190918,2877.4749293866844
2009/10/14,2970.531982,2884.43763000711
2009/10/15,2979.788086,2894.3209250010777
2009/10/16,2976.633057,2903.53437140214
2009/10/19,3038.2729489999992,2910.8975579014614
2009/10/20,3084.4541020000006,2925.76050491249
2009/10/21,3070.5891110000002,2944.813488115082
2009/10/22,3051.412109,2959.382240773485
2009/10/23,3107.8469240000004,2969.836512043187
2009/10/26,3109.5659180000002,2987.2148737635152
2009/10/27,3021.458984,3002.943597052626
2009/10/28,3031.329102,3005.2664151502217
2009/10/29,2960.466064,3009.7012852420394
2009/10/30,2995.8479,3004.954051305926
2009/11/2,3076.6489260000008,3006.4860422785796
2009/11/3,3114.2270510000008,3018.9539474626235
2009/11/4,3128.537109,3034.24372611547
2009/11/5,3155.052979,3048.734652784553
2009/11/6,3164.037109,3064.4455094068544
2009/11/9,3175.5849610000005,3079.07952082284
2009/11/10,3178.6101070000004,3093.328490427849
2009/11/11,3175.191895,3106.276070191985
2009/11/12,3172.945068,3117.3632454215294
2009/11/13,3187.646973,3127.0908884368573
2009/11/16,3275.0480960000004,3137.891591347736
2009/11/17,3282.888916,3159.029220894615
2009/11/18,3303.2338870000003,3178.2181724598713
2009/11/19,3320.612061,3197.4089409742946
2009/11/20,3308.345947,3216.4599558152895
2009/11/23,3338.6630860000005,3231.651164975825
2009/11/24,3223.525879,3249.2104645507015
2009/11/25,3290.1650390000004,3249.947843087648
2009/11/26,3170.979004,3260.081725654233
2009/11/27,3096.2648930000005,3253.9990340803643
2009/11/30,3195.3010250000007,3239.5660983721955
2009/12/1,3235.363037,3240.8355401902154
2009/12/2,3269.7509770000006,3247.0773662286283
2009/12/3,3264.6279300000006,3256.196936922728
2009/12/4,3317.0439450000003,3262.6876849970213
2009/12/7,3331.896973,3274.610505430962
2009/12/8,3296.664063,3286.461859197667
2009/12/9,3239.568115,3291.8859066984924
2009/12/10,3254.263916,3289.312198203418
2009/12/11,3247.318115,3289.460128148099
2009/12/14,3302.904053,3289.0752377495537
2009/12/15,3274.4599610000005,3296.059287522691
2009/12/16,3255.212891,3298.316998275136
2009/12/17,3179.077881,3297.6663790609146
2009/12/18,3113.8859860000002,3287.367608357423
2009/12/21,3122.9729000000007,3270.292677147986
